bmBFishSubregion,GSiteID,SurveyID,TransectID,LocalBlock,SurveyDate,SiteName,Subregion,Sanctuary,ind,Year,medYear,time
2140.5906433333334,29,152,593,1,2018-02-20T00:00:00Z,Shag Rock Carrickalinga,4,Inside,30,2018,2016,2
659.4357857142858,29,152,594,1,2018-02-20T00:00:00Z,Shag Rock Carrickalinga,4,Inside,14,2018,2016,2
629.4857571428571,29,152,595,1,2018-02-20T00:00:00Z,Shag Rock Carrickalinga,4,Inside,14,2018,2016,2
585.1421363636364,32,167,653,1,2005-03-18T00:00:00Z,Rapid Head Windmill,4,Inside,11,2005,2016,-11
1087.563853846154,32,167,654,1,2005-03-18T00:00:00Z,Rapid Head Windmill,4,Inside,13,2005,2016,-11
667.8864538461538,32,167,655,1,2005-03-18T00:00:00Z,Rapid Head Windmill,4,Inside,13,2005,2016,-11
925.6511291666667,32,167,656,1,2005-03-18T00:00:00Z,Rapid Head Windmill,4,Inside,24,2005,2016,-11
229.9100027272727,32,168,657,1,2006-03-21T00:00:00Z,Rapid Head Windmill,4,Inside,11,2006,2016,-10
203.762714,32,168,658,1,2006-03-21T00:00:00Z,Rapid Head Windmill,4,Inside,5,2006,2016,-10
352.35935714285716,32,168,659,1,2006-03-21T00:00:00Z,Rapid Head Windmill,4,Inside,7,2006,2016,-10
629.1084533333334,32,168,660,1,2006-03-21T00:00:00Z,Rapid Head Windmill,4,Inside,15,2006,2016,-10
424.96520909090907,32,169,661,1,2007-02-21T00:00:00Z,Rapid Head Windmill,4,Inside,11,2007,2016,-9
1733.9350572222222,32,169,662,1,2007-02-21T00:00:00Z,Rapid Head Windmill,4,Inside,18,2007,2016,-9
1094.6396111764705,32,169,663,1,2007-02-21T00:00:00Z,Rapid Head Windmill,4,Inside,17,2007,2016,-9
567.1333111111111,32,169,664,1,2007-02-21T00:00:00Z,Rapid Head Windmill,4,Inside,9,2007,2016,-9
2397.0543288235294,32,170,665,1,2012-01-31T00:00:00Z,Rapid Head Windmill,4,Inside,17,2012,2016,-4
2568.8388546153847,32,170,666,1,2012-01-31T00:00:00Z,Rapid Head Windmill,4,Inside,26,2012,2016,-4
258.50595666666663,32,170,667,1,2012-01-31T00:00:00Z,Rapid Head Windmill,4,Inside,6,2012,2016,-4
430.0424585714286,32,170,668,1,2012-01-31T00:00:00Z,Rapid Head Windmill,4,Inside,7,2012,2016,-4
438.43673333333334,32,171,669,1,2017-03-20T00:00:00Z,Rapid Head Windmill,4,Inside,9,2017,2016,1
340.42783333333335,32,171,670,1,2017-03-20T00:00:00Z,Rapid Head Windmill,4,Inside,6,2017,2016,1
321.70325,32,171,671,1,2017-03-20T00:00:00Z,Rapid Head Windmill,4,Inside,6,2017,2016,1
216.32185,32,171,672,1,2017-03-20T00:00:00Z,Rapid Head Windmill,4,Inside,4,2017,2016,1
536.1336454545454,32,172,673,1,2018-01-24T00:00:00Z,Rapid Head Windmill,4,Inside,11,2018,2016,2
520.5635166666666,32,172,674,1,2018-01-24T00:00:00Z,Rapid Head Windmill,4,Inside,6,2018,2016,2
2021.7056875,32,172,675,1,2018-01-24T00:00:00Z,Rapid Head Windmill,4,Inside,16,2018,2016,2
299.1641,32,172,676,1,2018-01-24T00:00:00Z,Rapid Head Windmill,4,Inside,13,2018,2016,2
1032.0435846153846,34,175,685,1,2007-02-23T00:00:00Z,Porpoise Head,5,Outside,26,2007,2016,-9
1062.5708565217392,34,175,686,1,2007-02-23T00:00:00Z,Porpoise Head,5,Outside,23,2007,2016,-9
856.2361260869566,34,175,687,1,2007-02-23T00:00:00Z,Porpoise Head,5,Outside,23,2007,2016,-9
783.1656,34,175,688,1,2007-02-23T00:00:00Z,Porpoise Head,5,Outside,26,2007,2016,-9
861.5105916666666,34,176,689,1,2017-06-01T00:00:00Z,Porpoise Head,5,Outside,12,2017,2016,1
458.63122500000003,34,176,690,1,2017-06-01T00:00:00Z,Porpoise Head,5,Outside,16,2017,2016,1
613.0363,34,176,691,1,2017-06-01T00:00:00Z,Porpoise Head,5,Outside,12,2017,2016,1
1588.8777863636365,34,177,693,1,2018-02-09T00:00:00Z,Porpoise Head,5,Outside,22,2018,2016,2
1549.1337384615385,34,177,694,1,2018-02-09T00:00:00Z,Porpoise Head,5,Outside,26,2018,2016,2
816.3010879999999,34,177,695,1,2018-02-09T00:00:00Z,Porpoise Head,5,Outside,25,2018,2016,2
1606.7324,34,177,696,1,2018-02-09T00:00:00Z,Porpoise Head,5,Outside,16,2018,2016,2
650.9889193333333,43,191,749,1,2007-03-22T00:00:00Z,Fishery Beach,5,Outside,15,2007,2016,-9
1291.28907,43,191,750,1,2007-03-22T00:00:00Z,Fishery Beach,5,Outside,6,2007,2016,-9
418.409125,43,191,751,1,2007-03-22T00:00:00Z,Fishery Beach,5,Outside,8,2007,2016,-9
305.9583,43,191,752,1,2007-03-22T00:00:00Z,Fishery Beach,5,Outside,6,2007,2016,-9
252.30776,43,192,753,1,2017-04-12T00:00:00Z,Fishery Beach,5,Outside,5,2017,2016,1
639.3209666666667,43,192,754,1,2017-04-12T00:00:00Z,Fishery Beach,5,Outside,6,2017,2016,1
342.390025,43,192,755,1,2017-04-12T00:00:00Z,Fishery Beach,5,Outside,4,2017,2016,1
594.6904692307693,43,192,756,1,2017-04-12T00:00:00Z,Fishery Beach,5,Outside,13,2017,2016,1
269.15575,43,193,757,1,2018-02-09T00:00:00Z,Fishery Beach,5,Outside,6,2018,2016,2
309.24965,43,193,758,1,2018-02-09T00:00:00Z,Fishery Beach,5,Outside,4,2018,2016,2
613.673225,43,193,759,1,2018-02-09T00:00:00Z,Fishery Beach,5,Outside,12,2018,2016,2
556.0066428571429,43,193,760,1,2018-02-09T00:00:00Z,Fishery Beach,5,Outside,7,2018,2016,2
230.52988399999998,44,194,761,1,2007-09-24T00:00:00Z,Whalebone,7,Outside,5,2007,2016,-9
414.920025,44,194,762,1,2007-09-24T00:00:00Z,Whalebone,7,Outside,4,2007,2016,-9
810.1878466666667,44,194,763,1,2007-09-24T00:00:00Z,Whalebone,7,Outside,15,2007,2016,-9
368.27985,44,194,764,1,2007-09-24T00:00:00Z,Whalebone,7,Outside,14,2007,2016,-9
1317.3450352941177,44,195,765,1,2012-02-08T00:00:00Z,Whalebone,7,Outside,17,2012,2016,-4
684.7056769230769,44,195,766,1,2012-02-08T00:00:00Z,Whalebone,7,Outside,13,2012,2016,-4
1163.045911111111,44,195,768,1,2012-02-08T00:00:00Z,Whalebone,7,Outside,9,2012,2016,-4
1332.2193333333335,44,196,769,1,2013-03-05T00:00:00Z,Whalebone,7,Outside,24,2013,2016,-3
1465.7367285714286,44,196,770,1,2013-03-05T00:00:00Z,Whalebone,7,Outside,28,2013,2016,-3
717.61251,44,196,771,1,2013-03-05T00:00:00Z,Whalebone,7,Outside,20,2013,2016,-3
615.3699666666666,44,196,772,1,2013-03-05T00:00:00Z,Whalebone,7,Outside,12,2013,2016,-3
1610.2550153846155,44,197,773,1,2013-11-01T00:00:00Z,Whalebone,7,Outside,26,2013,2016,-3
692.4717904761904,44,197,774,1,2013-11-01T00:00:00Z,Whalebone,7,Outside,21,2013,2016,-3
540.78106,44,197,775,1,2013-11-01T00:00:00Z,Whalebone,7,Outside,5,2013,2016,-3
829.44678,44,197,776,1,2013-11-01T00:00:00Z,Whalebone,7,Outside,10,2013,2016,-3
1151.5084346153847,44,198,777,1,2017-04-15T00:00:00Z,Whalebone,7,Outside,26,2017,2016,1
1439.1205208,44,198,778,1,2017-04-15T00:00:00Z,Whalebone,7,Outside,25,2017,2016,1
855.3153272727272,44,198,779,1,2017-04-15T00:00:00Z,Whalebone,7,Outside,11,2017,2016,1
684.842623076923,44,198,780,1,2017-04-15T00:00:00Z,Whalebone,7,Outside,26,2017,2016,1
957.824334375,44,199,781,1,2018-01-27T00:00:00Z,Whalebone,7,Outside,32,2018,2016,2
1273.6063172413794,44,199,782,1,2018-01-27T00:00:00Z,Whalebone,7,Outside,29,2018,2016,2
972.7010571428572,44,199,783,1,2018-01-27T00:00:00Z,Whalebone,7,Outside,21,2018,2016,2
986.9103484848484,44,199,784,1,2018-01-27T00:00:00Z,Whalebone,7,Outside,33,2018,2016,2
328.506,45,200,785,1,2013-02-26T00:00:00Z,Rapid Head East,4,Outside,5,2013,2016,-3
805.7567846153846,45,200,786,1,2013-02-26T00:00:00Z,Rapid Head East,4,Outside,13,2013,2016,-3
190.34179875,45,200,787,1,2013-02-26T00:00:00Z,Rapid Head East,4,Outside,8,2013,2016,-3
190.53587666666667,45,200,788,1,2013-02-26T00:00:00Z,Rapid Head East,4,Outside,12,2013,2016,-3
218.0779,45,201,789,1,2011-02-03T00:00:00Z,Rapid Head East,4,Outside,3,2011,2016,-5
360.550345875,45,202,790,1,2012-01-31T00:00:00Z,Rapid Head East,4,Outside,8,2012,2016,-4
244.4699,45,202,791,1,2012-01-31T00:00:00Z,Rapid Head East,4,Outside,4,2012,2016,-4
624.3663642857143,45,202,792,1,2012-01-31T00:00:00Z,Rapid Head East,4,Outside,14,2012,2016,-4
397.31863333333337,45,202,793,1,2012-01-31T00:00:00Z,Rapid Head East,4,Outside,3,2012,2016,-4
317.1071333333333,45,203,794,1,2014-02-05T00:00:00Z,Rapid Head East,4,Outside,3,2014,2016,-2
491.75233333333335,45,203,795,1,2014-02-05T00:00:00Z,Rapid Head East,4,Outside,3,2014,2016,-2
436.91776363636365,45,203,796,1,2014-02-05T00:00:00Z,Rapid Head East,4,Outside,11,2014,2016,-2
432.6240571428571,45,203,797,1,2014-02-05T00:00:00Z,Rapid Head East,4,Outside,7,2014,2016,-2
1697.5668500000002,45,204,798,1,2016-02-09T00:00:00Z,Rapid Head East,4,Outside,2,2016,2016,0
165.93496666666667,45,204,799,1,2016-02-09T00:00:00Z,Rapid Head East,4,Outside,3,2016,2016,0
217.8889,45,204,800,1,2016-02-09T00:00:00Z,Rapid Head East,4,Outside,3,2016,2016,0
388.97895714285715,45,204,801,1,2016-02-09T00:00:00Z,Rapid Head East,4,Outside,7,2016,2016,0
983.1545133333334,45,205,802,1,2017-03-25T00:00:00Z,Rapid Head East,4,Outside,15,2017,2016,1
295.4953111111111,45,205,803,1,2017-03-25T00:00:00Z,Rapid Head East,4,Outside,9,2017,2016,1
300.58171666666664,45,205,804,1,2017-03-25T00:00:00Z,Rapid Head East,4,Outside,6,2017,2016,1
298.47866,45,205,805,1,2017-03-25T00:00:00Z,Rapid Head East,4,Outside,5,2017,2016,1
1514.8026666666667,45,206,806,1,2018-05-16T00:00:00Z,Rapid Head East,4,Outside,6,2018,2016,2
711.05335,45,206,807,1,2018-05-16T00:00:00Z,Rapid Head East,4,Outside,12,2018,2016,2
337.7569375,45,206,808,1,2018-05-16T00:00:00Z,Rapid Head East,4,Outside,8,2018,2016,2
487.77442335,45,206,809,1,2018-05-16T00:00:00Z,Rapid Head East,4,Outside,20,2018,2016,2
296.72845,51,224,878,1,2013-02-28T00:00:00Z,Carrickalinga North3,4,Outside,4,2013,2016,-3
209.39187736363635,51,224,880,1,2013-02-28T00:00:00Z,Carrickalinga North3,4,Outside,11,2013,2016,-3
153.662798,51,224,881,1,2013-02-28T00:00:00Z,Carrickalinga North3,4,Outside,5,2013,2016,-3
1233.14905,51,225,882,1,2016-02-11T00:00:00Z,Carrickalinga North3,4,Outside,4,2016,2016,0
521.25971,51,225,883,1,2016-02-11T00:00:00Z,Carrickalinga North3,4,Outside,10,2016,2016,0
345.19034,51,225,884,1,2016-02-11T00:00:00Z,Carrickalinga North3,4,Outside,5,2016,2016,0
452.63057142857144,51,225,885,1,2016-02-11T00:00:00Z,Carrickalinga North3,4,Outside,7,2016,2016,0
322.8181125,51,226,886,1,2017-03-26T00:00:00Z,Carrickalinga North3,4,Outside,8,2017,2016,1
546.6395666666667,51,226,887,1,2017-03-26T00:00:00Z,Carrickalinga North3,4,Outside,6,2017,2016,1
241.95807200000002,51,226,888,1,2017-03-26T00:00:00Z,Carrickalinga North3,4,Outside,5,2017,2016,1
193.216915,51,226,889,1,2017-03-26T00:00:00Z,Carrickalinga North3,4,Outside,4,2017,2016,1
258.71531,51,227,890,1,2018-03-13T00:00:00Z,Carrickalinga North3,4,Outside,2,2018,2016,2
211.0537,51,227,891,1,2018-03-13T00:00:00Z,Carrickalinga North3,4,Outside,1,2018,2016,2
418.6693375,51,227,892,1,2018-03-13T00:00:00Z,Carrickalinga North3,4,Outside,8,2018,2016,2
355.27722,51,227,893,1,2018-03-13T00:00:00Z,Carrickalinga North3,4,Outside,10,2018,2016,2
624.2232,181,382,1494,1,2008-02-07T00:00:00Z,Rapid Bay Jetty,4,Outside,11,2008,2016,-8
1755.394288,181,382,1495,1,2008-02-07T00:00:00Z,Rapid Bay Jetty,4,Outside,25,2008,2016,-8
557.3033307692308,181,383,1496,1,2011-02-03T00:00:00Z,Rapid Bay Jetty,4,Outside,13,2011,2016,-5
476.691625,181,384,1497,1,2012-01-31T00:00:00Z,Rapid Bay Jetty,4,Outside,4,2012,2016,-4
376.14359,181,384,1498,1,2012-01-31T00:00:00Z,Rapid Bay Jetty,4,Outside,8,2012,2016,-4
11874.712247368421,181,384,1499,1,2012-01-31T00:00:00Z,Rapid Bay Jetty,4,Outside,19,2012,2016,-4
865.8124111111111,181,385,1500,1,2014-01-26T00:00:00Z,Rapid Bay Jetty,4,Outside,18,2014,2016,-2
582.874826923077,181,385,1501,1,2014-01-26T00:00:00Z,Rapid Bay Jetty,4,Outside,26,2014,2016,-2
1382.76880625,181,385,1502,1,2014-01-26T00:00:00Z,Rapid Bay Jetty,4,Outside,32,2014,2016,-2
2250.6208333333334,181,386,1503,1,2014-02-05T00:00:00Z,Rapid Bay Jetty,4,Outside,9,2014,2016,-2
7341.722896,181,386,1504,1,2014-02-05T00:00:00Z,Rapid Bay Jetty,4,Outside,25,2014,2016,-2
3915.490186666667,181,386,1505,1,2014-02-05T00:00:00Z,Rapid Bay Jetty,4,Outside,15,2014,2016,-2
586.5001,181,386,1506,1,2014-02-05T00:00:00Z,Rapid Bay Jetty,4,Outside,1,2014,2016,-2
606.6121028571429,181,387,1507,1,2017-03-20T00:00:00Z,Rapid Bay Jetty,4,Outside,21,2017,2016,1
689.1819882352942,181,387,1508,1,2017-03-20T00:00:00Z,Rapid Bay Jetty,4,Outside,17,2017,2016,1
433.6956818181818,181,387,1509,1,2017-03-20T00:00:00Z,Rapid Bay Jetty,4,Outside,22,2017,2016,1
401.44045,181,387,1510,1,2017-03-20T00:00:00Z,Rapid Bay Jetty,4,Outside,18,2017,2016,1
2939.38036,181,387,1511,1,2017-03-20T00:00:00Z,Rapid Bay Jetty,4,Outside,37,2017,2016,1
2645.865319047619,181,388,1512,1,2018-01-24T00:00:00Z,Rapid Bay Jetty,4,Outside,21,2018,2016,2
467.37941,181,388,1513,1,2018-01-24T00:00:00Z,Rapid Bay Jetty,4,Outside,20,2018,2016,2
1122.2293833333333,181,388,1514,1,2018-01-24T00:00:00Z,Rapid Bay Jetty,4,Outside,36,2018,2016,2
925.1914037037037,181,388,1515,1,2018-01-24T00:00:00Z,Rapid Bay Jetty,4,Outside,27,2018,2016,2
582.6358592592593,181,388,1516,1,2018-01-24T00:00:00Z,Rapid Bay Jetty,4,Outside,27,2018,2016,2
512.3752444444444,259,482,1798,1,2013-03-04T00:00:00Z,Olivers Reef,7,Outside,9,2013,2016,-3
638.8908,259,482,1799,1,2013-03-04T00:00:00Z,Olivers Reef,7,Outside,11,2013,2016,-3
527.64086,259,482,1800,1,2013-03-04T00:00:00Z,Olivers Reef,7,Outside,10,2013,2016,-3
425.48945714285713,259,482,1801,1,2013-03-04T00:00:00Z,Olivers Reef,7,Outside,7,2013,2016,-3
443.57965,259,483,1802,1,2013-11-02T00:00:00Z,Olivers Reef,7,Outside,8,2013,2016,-3
382.8128,259,483,1803,1,2013-11-02T00:00:00Z,Olivers Reef,7,Outside,11,2013,2016,-3
390.1456875,259,483,1804,1,2013-11-02T00:00:00Z,Olivers Reef,7,Outside,8,2013,2016,-3
230.09494999999998,259,483,1805,1,2013-11-02T00:00:00Z,Olivers Reef,7,Outside,8,2013,2016,-3
145.92635,259,484,1806,1,2017-04-14T00:00:00Z,Olivers Reef,7,Outside,4,2017,2016,1
221.946125,259,484,1807,1,2017-04-14T00:00:00Z,Olivers Reef,7,Outside,4,2017,2016,1
410.36796,259,484,1808,1,2017-04-14T00:00:00Z,Olivers Reef,7,Outside,5,2017,2016,1
474.3509181818182,259,484,1809,1,2017-04-14T00:00:00Z,Olivers Reef,7,Outside,11,2017,2016,1
349.39902222222224,259,485,1810,1,2018-01-27T00:00:00Z,Olivers Reef,7,Outside,9,2018,2016,2
332.8025666666667,259,485,1811,1,2018-01-27T00:00:00Z,Olivers Reef,7,Outside,3,2018,2016,2
553.8005761904761,259,485,1812,1,2018-01-27T00:00:00Z,Olivers Reef,7,Outside,21,2018,2016,2
615.9503875,259,485,1813,1,2018-01-27T00:00:00Z,Olivers Reef,7,Outside,8,2018,2016,2
679.89905,263,489,1827,1,2012-11-30T00:00:00Z,Normanville Beach,4,Outside,2,2012,2016,-4
277.2178,263,489,1828,1,2012-11-30T00:00:00Z,Normanville Beach,4,Outside,2,2012,2016,-4
297.04,263,489,1829,1,2012-11-30T00:00:00Z,Normanville Beach,4,Outside,1,2012,2016,-4
889.5177,263,490,1832,1,2013-04-08T00:00:00Z,Normanville Beach,4,Outside,1,2013,2016,-3
204.1498,263,490,1833,1,2013-04-08T00:00:00Z,Normanville Beach,4,Outside,1,2013,2016,-3
432.9414,263,491,1834,1,2017-03-15T00:00:00Z,Normanville Beach,4,Outside,1,2017,2016,1
121.4942,263,491,1835,1,2017-03-15T00:00:00Z,Normanville Beach,4,Outside,1,2017,2016,1
1210.0953666666667,263,491,1836,1,2017-03-15T00:00:00Z,Normanville Beach,4,Outside,3,2017,2016,1
395.24170000000004,263,492,1838,1,2018-02-20T00:00:00Z,Normanville Beach,4,Outside,2,2018,2016,2
432.9414,263,492,1840,1,2018-02-20T00:00:00Z,Normanville Beach,4,Outside,1,2018,2016,2
581.5731,263,492,1841,1,2018-02-20T00:00:00Z,Normanville Beach,4,Outside,1,2018,2016,2
295.0517,296,501,1866,1,2015-09-04T00:00:00Z,Southport,3,Outside,4,2015,2016,-1
499.95394,296,502,1867,1,2016-03-26T00:00:00Z,Southport,3,Outside,5,2016,2016,0
243.94425,296,502,1868,1,2016-03-26T00:00:00Z,Southport,3,Outside,2,2016,2016,0
422.81576666666666,296,502,1869,1,2016-03-26T00:00:00Z,Southport,3,Outside,3,2016,2016,0
202.32260000000002,296,502,1870,1,2016-03-26T00:00:00Z,Southport,3,Outside,2,2016,2016,0
1430.5212642857143,296,503,1873,1,2017-03-23T00:00:00Z,Southport,3,Outside,14,2017,2016,1
254.64232666666666,296,504,1877,1,2018-01-23T00:00:00Z,Southport,3,Outside,3,2018,2016,2
195.5,296,504,1878,1,2018-01-23T00:00:00Z,Southport,3,Outside,1,2018,2016,2
76.923775,297,506,1884,1,2016-02-19T00:00:00Z,Semaphore Reef,1,Outside,2,2016,2016,0
198.82637499999998,297,506,1886,1,2016-02-19T00:00:00Z,Semaphore Reef,1,Outside,3,2016,2016,0
165.36554999999998,297,507,1887,1,2017-02-16T00:00:00Z,Semaphore Reef,1,Outside,2,2017,2016,1
760.1632,297,507,1890,1,2017-02-16T00:00:00Z,Semaphore Reef,1,Outside,1,2017,2016,1
185.9996,297,508,1894,1,2018-01-25T00:00:00Z,Semaphore Reef,1,Outside,3,2018,2016,2
463.50845714285714,298,509,1896,1,2015-09-18T00:00:00Z,Seacliff Reef,2,Outside,7,2015,2016,-1
370.6917,298,509,1897,1,2015-09-18T00:00:00Z,Seacliff Reef,2,Outside,6,2015,2016,-1
629.4998636363637,298,509,1898,1,2015-09-18T00:00:00Z,Seacliff Reef,2,Outside,11,2015,2016,-1
525.20166,298,510,1899,1,2016-03-02T00:00:00Z,Seacliff Reef,2,Outside,20,2016,2016,0
967.1654894736843,298,510,1900,1,2016-03-02T00:00:00Z,Seacliff Reef,2,Outside,19,2016,2016,0
275.24314,298,510,1901,1,2016-03-02T00:00:00Z,Seacliff Reef,2,Outside,5,2016,2016,0
681.77893125,298,510,1902,1,2016-03-02T00:00:00Z,Seacliff Reef,2,Outside,16,2016,2016,0
444.4607666666667,298,511,1903,1,2017-03-06T00:00:00Z,Seacliff Reef,2,Outside,3,2017,2016,1
576.87626875,298,511,1904,1,2017-03-06T00:00:00Z,Seacliff Reef,2,Outside,16,2017,2016,1
708.4228055555556,298,511,1905,1,2017-03-06T00:00:00Z,Seacliff Reef,2,Outside,18,2017,2016,1
596.7524176470588,298,511,1906,1,2017-03-06T00:00:00Z,Seacliff Reef,2,Outside,17,2017,2016,1
131.4801,298,512,1907,1,2018-02-21T00:00:00Z,Seacliff Reef,2,Outside,1,2018,2016,2
753.37114,298,512,1908,1,2018-02-21T00:00:00Z,Seacliff Reef,2,Outside,10,2018,2016,2
833.97972,298,512,1909,1,2018-02-21T00:00:00Z,Seacliff Reef,2,Outside,15,2018,2016,2
477.8893761904762,298,512,1910,1,2018-02-21T00:00:00Z,Seacliff Reef,2,Outside,21,2018,2016,2
615.2687,300,515,1919,1,2015-10-30T00:00:00Z,Parham Reef,1,Outside,1,2015,2016,-1
760.1632,300,516,1923,1,2016-02-20T00:00:00Z,Parham Reef,1,Outside,1,2016,2016,0
760.1632,300,516,1924,1,2016-02-20T00:00:00Z,Parham Reef,1,Outside,1,2016,2016,0
432.9414,300,516,1925,1,2016-02-20T00:00:00Z,Parham Reef,1,Outside,1,2016,2016,0
760.1632,300,516,1926,1,2016-02-20T00:00:00Z,Parham Reef,1,Outside,1,2016,2016,0
344.0495,300,517,1927,1,2017-03-21T00:00:00Z,Parham Reef,1,Outside,1,2017,2016,1
211.0042,300,517,1928,1,2017-03-21T00:00:00Z,Parham Reef,1,Outside,1,2017,2016,1
422.0083,300,517,1929,1,2017-03-21T00:00:00Z,Parham Reef,1,Outside,1,2017,2016,1
935.5671,300,517,1930,1,2017-03-21T00:00:00Z,Parham Reef,1,Outside,5,2017,2016,1
344.0495,300,518,1931,1,2018-01-26T00:00:00Z,Parham Reef,1,Outside,1,2018,2016,2
672.5398117647059,301,519,1935,1,2017-03-10T00:00:00Z,Noarlunga South Outside,3,Inside,17,2017,2016,1
1017.56753,301,519,1936,1,2017-03-10T00:00:00Z,Noarlunga South Outside,3,Inside,20,2017,2016,1
824.5915411764706,301,519,1937,1,2017-03-10T00:00:00Z,Noarlunga South Outside,3,Inside,17,2017,2016,1
652.377355,301,519,1938,1,2017-03-10T00:00:00Z,Noarlunga South Outside,3,Inside,20,2017,2016,1
648.1681666666667,301,520,1939,1,2018-01-23T00:00:00Z,Noarlunga South Outside,3,Inside,15,2018,2016,2
1424.1704227272728,301,520,1940,1,2018-01-23T00:00:00Z,Noarlunga South Outside,3,Inside,22,2018,2016,2
3712.475084,301,520,1941,1,2018-01-23T00:00:00Z,Noarlunga South Outside,3,Inside,25,2018,2016,2
1309.92877,301,520,1942,1,2018-01-23T00:00:00Z,Noarlunga South Outside,3,Inside,20,2018,2016,2
1317.861616,303,521,1943,1,2016-03-25T00:00:00Z,Noarlunga North Outside,3,Inside,25,2016,2016,0
2299.134845,303,521,1944,1,2016-03-25T00:00:00Z,Noarlunga North Outside,3,Inside,20,2016,2016,0
1452.2815789473684,303,522,1945,1,2016-11-18T00:00:00Z,Noarlunga North Outside,3,Inside,19,2016,2016,0
1651.0772210526316,303,522,1946,1,2016-11-18T00:00:00Z,Noarlunga North Outside,3,Inside,19,2016,2016,0
1399.9904470588235,303,523,1947,1,2017-03-06T00:00:00Z,Noarlunga North Outside,3,Inside,17,2017,2016,1
1684.003412,303,523,1948,1,2017-03-06T00:00:00Z,Noarlunga North Outside,3,Inside,25,2017,2016,1
910.3092363636364,303,523,1949,1,2017-03-06T00:00:00Z,Noarlunga North Outside,3,Inside,22,2017,2016,1
1235.1993095238095,303,523,1950,1,2017-03-06T00:00:00Z,Noarlunga North Outside,3,Inside,21,2017,2016,1
1042.9658375,303,524,1951,1,2018-02-21T00:00:00Z,Noarlunga North Outside,3,Inside,24,2018,2016,2
1207.825648,303,524,1952,1,2018-02-21T00:00:00Z,Noarlunga North Outside,3,Inside,25,2018,2016,2
1090.9032,303,524,1953,1,2018-02-21T00:00:00Z,Noarlunga North Outside,3,Inside,29,2018,2016,2
1468.1245551724137,303,524,1954,1,2018-02-21T00:00:00Z,Noarlunga North Outside,3,Inside,29,2018,2016,2
882.23037,306,527,1959,1,2016-03-26T00:00:00Z,Moana Outside,3,Outside,10,2016,2016,0
458.9367894736842,306,527,1960,1,2016-03-26T00:00:00Z,Moana Outside,3,Outside,19,2016,2016,0
836.4064000000001,306,528,1961,1,2016-11-17T00:00:00Z,Moana Outside,3,Outside,2,2016,2016,0
229.83815,306,528,1962,1,2016-11-17T00:00:00Z,Moana Outside,3,Outside,4,2016,2016,0
669.5401916666667,306,529,1963,1,2017-03-23T00:00:00Z,Moana Outside,3,Outside,24,2017,2016,1
668.2427071428572,306,529,1964,1,2017-03-23T00:00:00Z,Moana Outside,3,Outside,14,2017,2016,1
584.17305,306,529,1965,1,2017-03-23T00:00:00Z,Moana Outside,3,Outside,6,2017,2016,1
594.8125181818182,306,529,1966,1,2017-03-23T00:00:00Z,Moana Outside,3,Outside,11,2017,2016,1
594.1868714285714,306,530,1967,1,2018-01-20T00:00:00Z,Moana Outside,3,Outside,21,2018,2016,2
323.0885166666667,306,530,1968,1,2018-01-20T00:00:00Z,Moana Outside,3,Outside,12,2018,2016,2
226.60081666666667,306,530,1969,1,2018-01-20T00:00:00Z,Moana Outside,3,Outside,6,2018,2016,2
438.1836285714286,306,530,1970,1,2018-01-20T00:00:00Z,Moana Outside,3,Outside,7,2018,2016,2
301.00286,311,538,1990,1,2015-08-26T00:00:00Z,Horseshoe Inside,3,Outside,5,2015,2016,-1
228.7938,311,538,1991,1,2015-08-26T00:00:00Z,Horseshoe Inside,3,Outside,1,2015,2016,-1
134.50555,311,538,1992,1,2015-08-26T00:00:00Z,Horseshoe Inside,3,Outside,2,2015,2016,-1
224.363125,311,538,1993,1,2015-08-26T00:00:00Z,Horseshoe Inside,3,Outside,4,2015,2016,-1
1944.6671304347826,311,539,1994,1,2016-03-01T00:00:00Z,Horseshoe Inside,3,Outside,23,2016,2016,0
374.24958,311,539,1995,1,2016-03-01T00:00:00Z,Horseshoe Inside,3,Outside,5,2016,2016,0
408.13044,311,539,1996,1,2016-03-01T00:00:00Z,Horseshoe Inside,3,Outside,15,2016,2016,0
393.2163444444444,311,539,1997,1,2016-03-01T00:00:00Z,Horseshoe Inside,3,Outside,9,2016,2016,0
601.4102333333333,311,540,1998,1,2016-11-18T00:00:00Z,Horseshoe Inside,3,Outside,9,2016,2016,0
412.243325,311,540,1999,1,2016-11-18T00:00:00Z,Horseshoe Inside,3,Outside,8,2016,2016,0
685.6303875,311,541,2e3,1,2017-03-10T00:00:00Z,Horseshoe Inside,3,Outside,8,2017,2016,1
325.4745222222222,311,541,2001,1,2017-03-10T00:00:00Z,Horseshoe Inside,3,Outside,9,2017,2016,1
843.3279095238096,311,541,2002,1,2017-03-10T00:00:00Z,Horseshoe Inside,3,Outside,21,2017,2016,1
484.69398333333334,311,541,2003,1,2017-03-10T00:00:00Z,Horseshoe Inside,3,Outside,6,2017,2016,1
1028.4467285714286,311,542,2004,1,2018-01-23T00:00:00Z,Horseshoe Inside,3,Outside,14,2018,2016,2
323.317,311,542,2005,1,2018-01-23T00:00:00Z,Horseshoe Inside,3,Outside,5,2018,2016,2
566.8544,311,542,2006,1,2018-01-23T00:00:00Z,Horseshoe Inside,3,Outside,9,2018,2016,2
