time,Year,SiteName,n,nCheck,modMedian,modMean,modci90lo,modci90up
-4,2012,Carrickalinga South Bay,4000,4000,528.6464262599209,716.071875702147,73.31302223390854,1987.3820022215612
-4,2012,Dodd's Beach,4000,4000,410.237791138037,556.3477342440186,55.97848994939059,1569.9754311551008
-4,2012,Flat Irons,4000,4000,675.1452458967947,924.0853461516531,93.18796401224152,2591.739033964861
-4,2012,Normanville Beach,4000,4000,214.4008630978161,307.53147926266615,27.419896722336244,877.8062200893262
-4,2012,Rapid Bay Jetty,4000,4000,840.2122302553846,1159.1961875421637,112.53390574273106,3290.090629313617
-4,2012,Rapid Head East,4000,4000,433.04719767538836,599.3062608514203,56.078620114017596,1679.913415601482
-4,2012,Rapid Head Windmill,4000,4000,396.97694340245346,542.9188892628387,54.140538190357944,1521.3596850088072
-4,2012,Shag Rock Carrickalinga,4000,4000,63.816120415955055,199.6941859855219,3.604792073131555,773.2092777155794
-4,2012,Whalebone,4000,4000,52230.330156836324,146613009.8413649,18.94262167731752,63722821.913612746
-3,2013,Carrickalinga North3,4000,4000,342.75213931403687,477.92189999892696,48.22609373268578,1353.318864894114
-3,2013,Carrickalinga South Bay,4000,4000,524.0286263412046,734.0727701293539,72.6105969726927,2080.3266003573217
-3,2013,Normanville Beach,4000,4000,208.6645370728313,289.68316469621965,26.914490428711446,837.9281232942417
-3,2013,Olivers Reef,4000,4000,500.1320236934188,684.8424639059815,65.81513001488243,1915.0858794751564
-3,2013,Rapid Head East,4000,4000,428.31944641592315,596.9282728339708,57.330423736467054,1703.830838768632
-3,2013,The Bluff,4000,4000,321.88483627369754,438.28358874407866,42.76451910546758,1202.305512923253
-3,2013,Whalebone,4000,4000,17015.77160617253,4166667.254153028,40.854930658277084,3977348.619092431
-2,2014,Carrickalinga South Bay,4000,4000,555.7255838787434,763.8221699136756,74.57180587623625,2154.5685061296454
-2,2014,Rapid Bay Jetty,4000,4000,835.6515956400706,1112.4238339863728,112.61642606414613,3025.8581010532307
-2,2014,Rapid Head East,4000,4000,433.86268436821587,593.2312732914586,61.7140888265136,1660.4334350552879
-2,2014,Shag Rock Carrickalinga,4000,4000,210.91846255535168,362.8498113036503,23.04307385245051,1142.2311555056513
-1,2015,Broken Bottom,4000,4000,340.61393721664103,485.1985135873742,45.35482221961209,1427.6996372613512
-1,2015,Horseshoe Inside,4000,4000,533.9797921311786,734.1631866137074,69.35580299129595,2112.074614543984
-1,2015,Seacliff Reef,4000,4000,343.0819737724464,534.8103240971607,40.226037676178365,1656.6992421145146
-1,2015,Southport,4000,4000,410.45856425543707,570.2406915458367,54.813104921587296,1590.8425595663155
0,2016,Broken Bottom,4000,4000,398.9392865700911,533.099368625204,50.69766587057769,1450.3784800982116
0,2016,Carrickalinga North3,4000,4000,343.62107374140015,468.38612823250224,47.282930741602,1329.7889962809543
0,2016,Carrickalinga South Bay,4000,4000,604.1280297677808,811.292442241136,85.46577803589456,2181.9193872863825
0,2016,Dodd's Beach,4000,4000,431.0215568277853,590.370374388593,59.22181300146829,1620.2556726775583
0,2016,Horseshoe Inside,4000,4000,510.72375714929706,717.2065518101607,67.58081044482545,2080.405405697514
0,2016,Moana Outside,4000,4000,828.4700262556398,1167.0266820740965,116.72579405050895,3284.054292706611
0,2016,Noarlunga North Outside,4000,4000,912.92175590078,1236.991143956039,114.60710369633219,3499.7357695722226
0,2016,Parham Reef,4000,4000,166.36899378690083,243.68378370351851,20.971649100074323,728.4610782046094
0,2016,Rapid Head East,4000,4000,444.7507894913297,599.4779999848771,61.27270263998499,1686.5196735644736
0,2016,Ripple Rock,4000,4000,761.2106562564082,1061.663633699984,90.32706347829043,2991.795109028807
0,2016,Seacliff Reef,4000,4000,721.5333847033032,996.2589796436574,96.89783292266415,2915.6130295341927
0,2016,Semaphore Reef,4000,4000,125.19650587997339,203.56854555509187,12.982007123414467,668.626401295649
0,2016,Shag Rock Carrickalinga,4000,4000,713.9626962565856,979.5502688472596,91.67892980174783,2784.850597791556
0,2016,Southport,4000,4000,404.65688774521544,568.5822111041632,56.000257215829876,1618.6030582575809
1,2017,Aldinga Pinnacles,4000,4000,653.294702434911,895.4140056272831,90.38189255130246,2497.5768603125
1,2017,Backstairs Deep,4000,4000,726.7292552463482,974.343752654354,98.55134143443574,2657.0673295707907
1,2017,Basham's Beach,4000,4000,403.2218016141027,667.3115834129966,50.12369714770066,2066.7919130839427
1,2017,Broken Bottom,4000,4000,438.65929221273757,601.34318410477,55.1774551198481,1706.5989782075947
1,2017,Cape Jervis South,4000,4000,291.57599763202415,412.10035178908544,39.67259548439871,1174.026414841748
1,2017,Carrickalinga Head,4000,4000,554.0920026260405,773.9540635105103,77.36497302146003,2194.305264077227
1,2017,Carrickalinga North3,4000,4000,339.79691149535057,472.5173370322709,43.47920859404128,1314.276592627821
1,2017,Carrickalinga South Bay,4000,4000,617.9231953121458,845.5733124657581,81.54309334726999,2338.036441946104
1,2017,Chiton Rocks,4000,4000,292.53140348708473,429.463546796138,36.84349886692674,1279.212964026921
1,2017,Deep Creek,4000,4000,729.309989219276,1018.0407866965655,99.65449415484802,2892.0494236750637
1,2017,Dodd's Beach,4000,4000,452.33875094726534,624.3560583408573,61.16624060141675,1771.756775622192
1,2017,Encounter Deep,4000,4000,905.5633612629206,1350.6927071971165,118.0262499602764,4076.963310489144
1,2017,Fishery Beach,4000,4000,593.9404146357924,848.8015987471923,85.83771400308771,2475.736294227979
1,2017,Flat Irons,4000,4000,689.0308099503393,936.1525787995827,85.64373751483383,2670.5591885285517
1,2017,Horseshoe Inside,4000,4000,498.6413096939957,678.5902148454853,65.95869657665084,1935.9427954332077
1,2017,Lady Bay,4000,4000,198.78166648617855,275.30260991538853,25.737501786012427,769.7993068082948
1,2017,Moana Outside,4000,4000,650.1939943142419,907.6502265481547,88.13458393139787,2625.924694617919
1,2017,Myponga Reef,4000,4000,297.05799281198483,409.44505389121747,39.67795098906619,1145.824387152133
1,2017,Newland Head,4000,4000,834.6321563805782,1146.8769429745357,109.22504810903085,3167.420587887179
1,2017,Noarlunga North Outside,4000,4000,847.5350885984477,1165.376041549573,119.60699185641288,3248.565176904739
1,2017,Noarlunga South Outside,4000,4000,763.1934378305373,1053.4358353909479,101.22252500957141,2999.8932408143087
1,2017,Normanville Beach,4000,4000,179.4727225649151,262.34513726408056,23.681982228766984,765.5125594852877
1,2017,Olivers Reef,4000,4000,473.74940766429984,652.9849237946105,62.00059678841892,1887.032467406349
1,2017,Outside Granite Island,4000,4000,520.5563523338121,714.5187436553324,72.73916224702373,2006.2526631114524
1,2017,Parham Reef,4000,4000,86.29794474047361,122.63075093429013,10.385006772042843,353.59597469120223
1,2017,Porpoise Head,4000,4000,1236.4816509624302,1720.463615246092,177.97173473351228,4840.242450848604
1,2017,Port Gawler,4000,4000,537.5985180799728,1040.269977832815,53.47601638723897,3579.914130167609
1,2017,Rapid Bay Jetty,4000,4000,751.3182163388947,1027.3977715728827,93.81878981597092,2897.9507683174975
1,2017,Rapid Head East,4000,4000,433.6793077041839,590.4765720809863,57.34429660361127,1667.272530826048
1,2017,Rapid Head Windmill,4000,4000,498.2905019901093,680.8189441889236,64.23841718379455,1964.309736071305
1,2017,Ripple Rock,4000,4000,784.4004052840232,1094.6042639042637,110.07307212720576,3152.1941587442006
1,2017,Seacliff Reef,4000,4000,1446.8421525657131,2332.4707976594173,176.5069873293461,7524.245125539078
1,2017,Semaphore Reef,4000,4000,121.06325557568238,213.19842365107718,15.010101442121526,706.2610511141241
1,2017,Shag Rock Carrickalinga,4000,4000,1313.6027028409037,1884.4609248432298,170.84740119876187,5436.906161149053
1,2017,South Shores,4000,4000,113.78407315298504,188.0169613212656,13.60532867238474,589.8992978326158
1,2017,Southport,4000,4000,418.12414695598204,578.6563396953869,52.74716868599036,1609.6301939707337
1,2017,The Bluff,4000,4000,345.9202877977757,479.9764260135789,45.42273308627696,1365.5612609758543
1,2017,West Island Outer,4000,4000,747.2982373114027,1008.9676119720765,101.1228040205759,2840.9597364206784
1,2017,Whalebone,4000,4000,237.26556195886354,726.5776834712003,18.39713721540966,2737.785982150117
1,2017,Yankalilla Mouth,4000,4000,207.15466374603915,1351.7644053168463,7.625144936807365,5052.9377542196535
2,2018,Aldinga Pinnacles,4000,4000,722.3305643215144,989.5734469226835,96.61638954583252,2770.658855939973
2,2018,Backstairs Deep,4000,4000,752.8044120630522,1066.117744501312,102.35218669594319,3046.503437694549
2,2018,Basham's Beach,4000,4000,1687.5843173703192,3608.5065303551105,178.5922840869704,13440.565026629798
2,2018,Broken Bottom,4000,4000,491.3366793857025,678.9831867402087,64.19399899915672,1943.3806249677823
2,2018,Cape Jervis South,4000,4000,324.6413088329037,460.6778155254653,43.42374199352573,1327.8679009351686
2,2018,Carrickalinga Head,4000,4000,573.3851466305402,794.3340717898385,71.36856192446066,2238.1148885239204
2,2018,Carrickalinga North3,4000,4000,340.68104756300926,474.7299363940316,44.387685324637616,1380.6587974751594
2,2018,Carrickalinga South Bay,4000,4000,642.0436833064018,872.2785981291084,89.15769542542547,2399.3628900156186
2,2018,Chiton Rocks,4000,4000,197.95783385180363,286.18517412937433,25.765713652772043,862.5935310995231
2,2018,Deep Creek,4000,4000,601.4486225309821,832.2029462779968,75.5303870848679,2368.9604047050557
2,2018,Dodd's Beach,4000,4000,431.3219122005807,599.1042134296124,61.02335654670518,1680.6849746474732
2,2018,Encounter Deep,4000,4000,422.0193873218689,606.8970348121284,52.56425937881486,1805.774597119848
2,2018,Fishery Beach,4000,4000,594.8099804315445,848.678299465045,83.09602653697516,2438.0544389055954
2,2018,Flat Irons,4000,4000,693.930620826512,939.3549059042157,92.92287996062645,2656.6614085095525
2,2018,Horseshoe Inside,4000,4000,502.77512113388474,696.2818858384478,68.33317657901574,1942.675719132792
2,2018,Lady Bay,4000,4000,244.8068541381087,340.89450884825516,32.56107569443455,947.4418919494183
2,2018,Moana Outside,4000,4000,517.6701756683374,705.7655916429068,70.52287551646717,1951.9816838655806
2,2018,Myponga Reef,4000,4000,399.2636598380623,565.8843197845938,50.314326310097854,1611.9596853466794
2,2018,Newland Head,4000,4000,869.311797735606,1199.9247888524096,117.28904483847441,3473.27417281775
2,2018,Noarlunga North Outside,4000,4000,764.7942119519134,1048.4919327626867,98.02380674595346,2922.8411209245637
2,2018,Noarlunga South Outside,4000,4000,935.4125939679901,1309.293189215642,121.77993590047154,3730.305276544274
2,2018,Normanville Beach,4000,4000,176.0345098072408,260.953365851078,21.708715784036134,794.6241694562495
2,2018,Olivers Reef,4000,4000,477.78876209617295,664.4308512865368,66.37674051084157,1917.7904432470834
2,2018,Outside Granite Island,4000,4000,522.596801866734,750.0086651114658,70.17391171681048,2175.6849526394526
2,2018,Parham Reef,4000,4000,46.42786541527799,74.05976555216763,5.802496047717385,235.71672749649014
2,2018,Porpoise Head,4000,4000,1315.8850447610507,1826.4826739997156,177.90466767000532,5157.580017872303
2,2018,Port Elliot Deep,4000,4000,371.9132879165455,962.9448068624232,27.0689192742146,3681.918451876568
2,2018,Port Gawler,4000,4000,566.0709178044547,1090.9586410406507,52.46912976618851,3869.725457128577
2,2018,Rapid Bay Jetty,4000,4000,726.7346010298791,990.5173457489449,95.26945312606237,2786.419631225746
2,2018,Rapid Head East,4000,4000,449.1379200625749,611.9333644156228,57.296294651406974,1719.974618696096
2,2018,Rapid Head Windmill,4000,4000,500.88252960956584,670.8934893245979,61.65212268968566,1919.399650972836
2,2018,Ripple Rock,4000,4000,758.3402662591507,1097.7655258385303,99.73161724605598,3166.8038514212567
2,2018,Seacliff Reef,4000,4000,2812.9470175062606,6860.910517891464,209.1404367299859,24535.370230133656
2,2018,Semaphore Reef,4000,4000,127.32760408216245,217.7313729667504,15.714002622497048,688.2356873548188
2,2018,Shag Rock Carrickalinga,4000,4000,2299.5053891509124,3958.5953141106606,245.56112604732942,13431.638034014906
2,2018,South Shores,4000,4000,95.65739319301157,163.956372840456,11.331238334307503,532.1790263148142
2,2018,Southport,4000,4000,438.71976836885665,603.9931846856804,57.07947249476397,1729.229702668249
2,2018,The Bluff,4000,4000,352.9736255495918,490.04640661208464,46.78290245874824,1396.9461458954852
2,2018,West Island Outer,4000,4000,779.4054886054984,1053.8504671558592,112.10178635988373,2973.6016249839663
2,2018,Whalebone,4000,4000,78.71220928926752,2574.3890175685224,1.5067488945220813,4958.105807157841
2,2018,Yankalilla Mouth,4000,4000,74.65284739950431,597.3780072448109,2.400671977079555,2041.0004855282195
