OpCode,SiteName,Waypoint,Lattitude,Longitude,MapDatum,MapMethod,Date,TimeIn,BruvType,UNIQUE_ID,UTMzone,Easting,Northing,FieldLead,FieldTeam,MonType,Bottom Temp
CANI03_1512,Carrickalinga North In 03,42,-35.3877409999999,138.349694,WGS84,GPS,15/12/2015,10:40:00 AM,Stereo,67,54,259273,6080731,DMiller,BST,Core,20.2
CANI04_1512,Carrickalinga North In 04,43,-35.386597,138.35127,WGS84,GPS,15/12/2015,10:33:00 AM,Stereo,67,54,259413,6080862,DMiller,BST,Core,20.2
CASI01_1512,Carrickalinga South In 01,630,-35.405723,138.326065,WGS84,GPS,15/12/2015,3:03:00 PM,Stereo,67,54,257180,6078678,DMiller,BST,Core,20.4
CASI02_1512,Carrickalinga South In 02,629,-35.4040779999999,138.327517,WGS84,GPS,15/12/2015,2:57:00 PM,Stereo,67,54,257307,6078864,DMiller,BST,Core,20.4
CASI03_1512,Carrickalinga South In 03,628,-35.4026039999999,138.329038,WGS84,GPS,15/12/2015,2:52:00 PM,Stereo,67,54,257441,6079032,DMiller,BST,Core,20.4
CANO01_1512,Carrickalinga North Out 01,29,-35.3724789999999,138.375542999999,WGS84,GPS,15/12/2015,9:02:00 AM,Stereo,152,54,261577,6082487,DMiller,BST,Core,20.1
CANO02_1512,Carrickalinga North Out 02,28,-35.371076,138.377733,WGS84,GPS,15/12/2015,8:57:00 AM,Stereo,152,54,261771,6082648,DMiller,BST,Core,20.1
CANO03_1512,Carrickalinga North Out 03,27,-35.3706329999999,138.379896,WGS84,GPS,15/12/2015,8:49:00 AM,Stereo,152,54,261967,6082702,DMiller,BST,Core,20.1
CANO04_1512,Carrickalinga North Out 04,26,-35.3704279999999,138.382285,WGS84,GPS,15/12/2015,8:39:00 AM,Stereo,152,54,262183,6082731,DMiller,BST,Core,20.1
CASO01_1512,Carrickalinga South Out 01,623,-35.416969,138.319364,WGS84,GPS,15/12/2015,1:02:00 PM,Stereo,152,54,256605,6077414,DMiller,BST,Core,19.9
CASO02_1512,Carrickalinga South Out 02,624,-35.415322,138.320692,WGS84,GPS,15/12/2015,1:08:00 PM,Stereo,152,54,256721,6077600,DMiller,BST,Core,19.9
CASO03_1512,Carrickalinga South Out 03,625,-35.413651,138.321712999999,WGS84,GPS,15/12/2015,1:15:00 PM,Stereo,152,54,256809,6077788,DMiller,BST,Core,19.9
CASO04_1512,Carrickalinga South Out 04,626,-35.4119299999999,138.322948,WGS84,GPS,15/12/2015,1:20:00 PM,Stereo,152,54,256916,6077982,DMiller,BST,Core,19.9
RHCI01_1512,Rapid Head Central In 01,17,-35.5301120504735,138.154264055191,WGS84,GPS,14/12/2015,10:44:00 AM,Stereo,68,54,241973,6064441,DMiller,BST,Core,20.6
RHCI02_1512,Rapid Head Central In 02,18,-35.5308557767421,138.152291625738,WGS84,GPS,14/12/2015,10:52:00 AM,Stereo,68,54,241797,6064354,DMiller,BST,Core,20.6
RHCI03_1512,Rapid Head Central In 03,19,-35.5318858288228,138.149413280189,WGS84,GPS,14/12/2015,10:59:00 AM,Stereo,68,54,241539,6064232,DMiller,BST,Core,20.6
RHCI04_1512,Rapid Head Central In 04,25,-35.5334071442484,138.148353556171,WGS84,GPS,14/12/2015,2:02:00 PM,Stereo,68,54,241448,6064060,DMiller,BST,Core,20.6
RHNI01_1512,Rapid Head North In 01,13,-35.5186144262551,138.163179298861,WGS84,GPS,14/12/2015,8:56:00 AM,Stereo,68,54,242745,6065740,DMiller,BST,Core,20
RHNI02_1512,Rapid Head North In 02,14,-35.5202622245996,138.162548057734,WGS84,GPS,14/12/2015,9:05:00 AM,Stereo,68,54,242693,6065556,DMiller,BST,Core,20
RHNI03_1512,Rapid Head North In 03,15,-35.5215169116854,138.160962117835,WGS84,GPS,14/12/2015,9:11:00 AM,Stereo,68,54,242553,6065413,DMiller,BST,Core,20
RHNI04_1512,Rapid Head North In 04,16,-35.52320712246,138.161900388075,WGS84,GPS,14/12/2015,9:27:00 AM,Stereo,68,54,242644,6065227,DMiller,BST,Core,20
RHSI01_1512,Rapid Head South In 01,21,-35.5330898053943,138.140182960777,WGS84,GPS,14/12/2015,12:31:00 PM,Stereo,68,54,240706,6064074,DMiller,BST,Core,19.9
RHSI02_1512,Rapid Head South In 02,22,-35.5347940139471,138.1389604602,WGS84,GPS,14/12/2015,12:40:00 PM,Stereo,68,54,240600,6063882,DMiller,BST,Core,19.9
RHSI03_1512,Rapid Head South In 03,23,-35.5363046005368,138.137003537266,WGS84,GPS,14/12/2015,12:50:00 PM,Stereo,68,54,240428,6063709,DMiller,BST,Core,19.9
RHSI04_1512,Rapid Head South In 04,24,-35.5375431943684,138.136231647804,WGS84,GPS,14/12/2015,12:58:00 PM,Stereo,68,54,240362,6063570,DMiller,BST,Core,19.9
RHCO01_1512,Rapid Head Central Out 01,615,-35.5683671403675,138.117456771433,WGS84,GPS,15/12/2015,9:02:00 AM,Stereo,153,54,238759,6060100,DMiller,BST,Core,19.8
RHCO02_1512,Rapid Head Central Out 02,616,-35.5704362131655,138.117022085934,WGS84,GPS,15/12/2015,9:10:00 AM,Stereo,153,54,238726,6059869,DMiller,BST,Core,19.8
RHCO03_1512,Rapid Head Central Out 03,618,-35.5724045354872,138.116131005808,WGS84,GPS,15/12/2015,9:16:00 AM,Stereo,153,54,238652,6059648,DMiller,BST,Core,19.8
RHCO04_1512,Rapid Head Central Out 04,619,-35.5744426790624,138.11572481878,WGS84,GPS,15/12/2015,9:24:00 AM,Stereo,153,54,238622,6059421,DMiller,BST,Core,19.8
RHNO01_1512,Rapid Head North Out 01,614,-35.5538446549325,138.127988800406,WGS84,GPS,14/12/2015,3:16:00 PM,Stereo,153,54,239667,6061739,DMiller,BST,Core,19.7
RHNO02_1512,Rapid Head North Out 02,613,-35.5550806503742,138.126237150281,WGS84,GPS,14/12/2015,2:10:00 PM,Stereo,153,54,239512,6061597,DMiller,BST,Core,19.7
RHNO03_1512,Rapid Head North Out 03,611,-35.558220008388,138.124351389705,WGS84,GPS,14/12/2015,2:03:00 PM,Stereo,153,54,239351,6061244,DMiller,BST,Core,19.7
RHNO04_1512,Rapid Head North Out 04,610,-35.5600123945623,138.122758492826,WGS84,GPS,14/12/2015,1:57:00 PM,Stereo,153,54,239212,6061041,DMiller,BST,Core,19.7
RHSO01_1512,Rapid Head South Out 01,603,-35.5956172943115,138.095941096544,WGS84,GPS,14/12/2015,10:48:00 AM,Stereo,153,54,236898,6057019,DMiller,BST,Core,19.6
RHSO02_1512,Rapid Head South Out 02,621,-35.5968444049358,138.093386124819,WGS84,GPS,14/12/2015,10:58:00 AM,Stereo,153,54,236670,6056876,DMiller,BST,Core,19.6
RHSO03_1512,Rapid Head South Out 03,620,-35.5956425238399,138.095980994402,WGS84,GPS,14/12/2015,1:26:00 PM,Stereo,153,54,236901,6057016,DMiller,BST,Core,19.6
RHSO04_1512,Rapid Head South Out 04,598,-35.5991014000028,138.091347478329,WGS84,GPS,14/12/2015,9:22:00 AM,Stereo,153,54,236493,6056620,DMiller,BST,Core,19.6
BSCI01_1605,Bay of Shoals Central In 01,728,-35.5938769999999,137.611647,WGS84,GPS,25/05/2016,11:53:00 AM,Stereo,71,53,736609,6057955,Dcolella,BST,Core,15
BSCI02_1605,Bay of Shoals Central In 02,729,-35.594177,137.609469999999,WGS84,GPS,25/05/2016,11:56:00 AM,Stereo,71,53,736410,6057927,Dcolella,BST,Core,15
BSCI03_1605,Bay of Shoals Central In 03,731,-35.596012,137.604838,WGS84,GPS,25/05/2016,12:17:00 PM,Stereo,71,53,735985,6057734,Dcolella,BST,Core,15
BSCI04_1605,Bay of Shoals Central In 04,730,-35.5948769999999,137.607012999999,WGS84,GPS,25/05/2016,12:25:00 PM,Stereo,71,53,736186,6057855,Dcolella,BST,Core,15
BSEI01_1605,Bay of Shoals East In 01,738,-35.599322,137.622446,WGS84,GPS,26/05/2016,9:33:00 AM,Stereo,71,53,737571,6057324,Dcolella,BST,Core,15
BSEI02_1605,Bay of Shoals East In 02,737,-35.601247,137.622351,WGS84,GPS,26/05/2016,9:29:00 AM,Stereo,71,53,737557,6057111,Dcolella,BST,Core,15
BSEI03_1605,Bay of Shoals East In 03,723,-35.6048309999999,137.621724,WGS84,GPS,26/05/2016,9:18:00 AM,Stereo,71,53,737489,6056715,Dcolella,BST,Core,15
BSEI04_1605,Bay of Shoals East In 04,724,-35.6028939999999,137.621905,WGS84,GPS,26/05/2016,9:24:00 AM,Stereo,71,53,737511,6056929,Dcolella,BST,Core,15
BSWI01_1605,Bay of Shoals West In 01,735,-35.605853,137.589150999999,WGS84,GPS,25/05/2016,1:49:00 PM,Stereo,71,53,734535,6056680,Dcolella,BST,Core,15
BSWI02_1605,Bay of Shoals West In 02,734,-35.60403,137.591287999999,WGS84,GPS,25/05/2016,1:46:00 PM,Stereo,71,53,734734,6056877,Dcolella,BST,Core,15
BSWI03_1605,Bay of Shoals West In 03,733,-35.602452,137.593433,WGS84,GPS,25/05/2016,1:22:00 PM,Stereo,71,53,734933,6057047,Dcolella,BST,Core,15
BSWI04_1605,Bay of Shoals West In 04,732,-35.6017599999999,137.595513,WGS84,GPS,25/05/2016,1:20:00 PM,Stereo,71,53,735123,6057119,Dcolella,BST,Core,15
BSCO01_1605,Bay of Shoals Central Out 01,713,-35.640698,137.657267999999,WGS84,GPS,24/05/2016,11:25:00 AM,Stereo,153,53,740602,6052649,Dcolella,BST,Core,15
BSCO02_1605,Bay of Shoals Central Out 02,714,-35.641691,137.659613,WGS84,GPS,24/05/2016,11:21:00 AM,Stereo,153,53,740812,6052533,Dcolella,BST,Core,15
BSCO03_1605,Bay of Shoals Central Out 03,715,-35.6390669999999,137.660417999999,WGS84,GPS,24/05/2016,11:16:00 AM,Stereo,153,53,740892,6052822,Dcolella,BST,Core,15
BSCO04_1605,Bay of Shoals Central Out 04,716,-35.637948,137.662284,WGS84,GPS,24/05/2016,11:12:00 AM,Stereo,153,53,741065,6052942,Dcolella,BST,Core,15
BSEO01_1605,Bay of Shoals East Out 01,722,-35.658866,137.677495999999,WGS84,GPS,24/05/2016,1:17:00 PM,Stereo,153,53,742379,6050584,Dcolella,BST,Core,17
BSEO02_1605,Bay of Shoals East Out 02,721,-35.6567009999999,137.677577,WGS84,GPS,24/05/2016,1:12:00 PM,Stereo,153,53,742393,6050824,Dcolella,BST,Core,17
BSEO03_1605,Bay of Shoals East Out 03,720,-35.6550969999999,137.679348,WGS84,GPS,24/05/2016,1:08:00 PM,Stereo,153,53,742558,6050997,Dcolella,BST,Core,17
BSEO04_1605,Bay of Shoals East Out 04,719,-35.6530589999999,137.679958,WGS84,GPS,24/05/2016,1:05:00 PM,Stereo,153,53,742620,6051222,Dcolella,BST,Core,17
BSWO01_1605,Bay of Shoals West Out 01,708,-35.645032,137.646028,WGS84,GPS,24/05/2016,9:24:00 AM,Stereo,153,53,739571,6052196,Dcolella,BST,Core,16
BSWO02_1605,Bay of Shoals West Out 02,709,-35.6466339999999,137.646625,WGS84,GPS,24/05/2016,9:29:00 AM,Stereo,153,53,739621,6052017,Dcolella,BST,Core,16
BSWO03_1605,Bay of Shoals West Out 03,712,-35.6483539999999,137.646290999999,WGS84,GPS,24/05/2016,9:35:00 AM,Stereo,153,53,739585,6051827,Dcolella,BST,Core,16
BSWO04_1605,Bay of Shoals West Out 04,710,-35.6432909999999,137.646424999999,WGS84,GPS,24/05/2016,9:43:00 AM,Stereo,153,53,739613,6052388,Dcolella,BST,Core,16
WCCO01_1605,Western Cove Central Out 01,744,-35.6710599999999,137.622128,WGS84,GPS,26/05/2016,12:52:00 PM,Stereo,153,53,737330,6049366,Dcolella,BST,Core,15
WCCO02_1605,Western Cove Central Out 02,743,-35.6691829999999,137.623141,WGS84,GPS,26/05/2016,12:49:00 PM,Stereo,153,53,737427,6049572,Dcolella,BST,Core,15
WCCO03_1605,Western Cove Central Out 03,745,-35.672831,137.621175999999,WGS84,GPS,26/05/2016,12:54:00 PM,Stereo,153,53,737238,6049172,Dcolella,BST,Core,15
WCCO04_1605,Western Cove Central Out 04,746,-35.674678,137.620226,WGS84,GPS,26/05/2016,12:57:00 PM,Stereo,153,53,737147,6048969,Dcolella,BST,Core,15
WCNO01_1605,Western Cove North Out 01,739,-35.659562,137.637532999999,WGS84,GPS,26/05/2016,11:15:00 AM,Stereo,153,53,738759,6050605,Dcolella,BST,Core,15
WCNO02_1605,Western Cove North Out 02,740,-35.6610859999999,137.6353,WGS84,GPS,26/05/2016,11:18:00 AM,Stereo,153,53,738552,6050441,Dcolella,BST,Core,15
WCNO03_1605,Western Cove North Out 03,742,-35.662702,137.631057,WGS84,GPS,26/05/2016,11:23:00 AM,Stereo,153,53,738163,6050272,Dcolella,BST,Core,15
WCNO04_1605,Western Cove North Out 04,741,-35.66198,137.633355999999,WGS84,GPS,26/05/2016,11:21:00 AM,Stereo,153,53,738373,6050346,Dcolella,BST,Core,15
WCSO01_1605,Western Cove South Out 01,747,-35.68159,137.613127999999,WGS84,GPS,26/05/2016,2:27:00 PM,Stereo,153,53,736484,6048220,Dcolella,BST,Core,NA
WCSO02_1605,Western Cove South Out 02,748,-35.683542,137.612997,WGS84,GPS,26/05/2016,2:29:00 PM,Stereo,153,53,736466,6048003,Dcolella,BST,Core,NA
WCSO03_1605,Western Cove South Out 03,749,-35.6855509999999,137.612392,WGS84,GPS,26/05/2016,2:32:00 PM,Stereo,153,53,736406,6047782,Dcolella,BST,Core,NA
